alpha	beta	eta	r
0.008644577	0.000558247	787.4966226	135.8301787
0.00537537	0.006516322	519.686633	15.30080554
29.79028163	1218.109811	0.001759077	2.575337185
151.6198439	4627.518408	0.001814665	19.05446417
0.062897788	0.071856023	0.443134383	0.014418605
0.061767674	0.000227001	179.669623	125.1487354
0.098094574	5.95252E-05	0.728236064	3.868317849
0.021431134	0.04434489	373.3192833	35.5557141
0.070877788	0.000340916	380.8546117	81.11348004
0.091949166	1.105253284	0.153416615	0.140506975
0.191322016	64.46041986	26.683527	12.70047609
0.16976061	2.61514E-05	0.835600052	10.20912513
2.075321214	0.003188738	0.171378413	7.586210278
0.098530459	0.007904825	0.020523918	1.665517622
19.84144322	304.1395465	23.20491095	2.60068085
0.833688316	0.001662306	0.108199129	5.854403206
11.26980652	1157.562743	0.002884698	158.9939553
0.095868452	7.05299E-05	0.939671793	3.965074223
30.38032188	1829.968471	0.002231593	110.32983
10.35701403	27.93584019	0.813825665	0.099189025
41.66541353	1907.547381	0.001588385	4.872838839
0.325053615	61.68296486	14.21410091	7.374905217
0.011839256	0.032943585	355.5333798	27.40906452
0.046720443	3.25557E-05	103.4813279	10.72180915
0.014173028	0.017780539	982.484739	24.56231304
0.927047201	134.9567546	0.000197682	1.530108268
0.11287839	6.52893E-05	0.758019984	7.187752403
0.125723852	0.423432473	0.119925815	0.032903321
0.006244889	0.12739132	806.0325175	29.11730431
0.014089789	0.389226602	29.34103611	53.94457728
27.40908882	819.8151336	3.680670408	1.793863527
12.15405004	103.2963918	0.001183632	1.174091161
14.61115012	1108.933041	0.000262545	0.644920578
0.524407278	0.138145571	294.0380536	74.2536552
2.732116287	0.006336375	0.145807106	46.27452811
0.071064471	0.000173386	1050.119287	86.60462722
0.003596247	0.006294864	499.0227628	12.24919628
3.394538991	248.2731074	12.05581529	4.103618158
36.58085673	210.9408369	1.299410123	0.203541141
16.84481667	1000.336628	0.003890928	88.83533558
3.849221757	563.6560099	0.000848467	231.0513338
0.798908548	0.000399867	0.362954605	13.14669315
1.190600529	0.209129782	0.007696943	1.726464493
0.833519154	0.000515861	0.162673539	2.538493839
0.133166728	0.749211522	0.001393009	1.996817111
1.247347248	0.001760422	0.058443279	4.652232647
0.001629472	0.009428895	0.408862514	0.019412971
0.316952875	0.008158328	252.2496272	123.7599389
1.818933663	0.001705369	0.216578288	24.99560042
1.149924558	0.000916376	0.282529864	4.828102683
0.020236039	2.025688324	4.947918004	50.48835325
3.348458499	3.216490014	0.935856701	0.033225982
0.727581219	1.575409047	0.137461305	0.051490401
3.927519802	15.73961012	0.393928377	0.080860724
0.927047201	134.9567546	0.000197682	1.530108268
4.349626169	18.2208339	0.403281305	0.078229656
0.119947497	0.002860169	947.836604	102.0384236
25.64568466	242.1145729	1.7736679	0.464584535
196.6217198	2938.675911	0.00254152	12.56561475
0.055613919	2.11318E-05	1.917207802	4.047335486
72.98366044	1452.551681	3.574064607	1.069511021
0.567048962	2.983307961	0.444054326	0.06552249
0.000511202	0.08353467	13.12779948	208.387353
0.041026608	3.16927E-05	15.89983824	1.0465312
436.6298019	7499.568657	0.000945708	3.685857819
1.818933663	0.001705369	0.216578288	24.99560042
35.86191656	1800.905517	0.00149668	7.038424503
0.017447017	3.66E-006	5.96054752	4.383632528
0.782480119	0.639386098	0.003186795	2.289437625
0.061220473	0.141194164	0.533189161	0.001854155
0.071164345	2.52508E-05	27.58869698	50.68428835
0.833519154	0.000515861	0.162673539	2.538493839
0.798908548	0.000399867	0.362954605	13.14669315
0.010913908	0.25736188	523.1669734	9.48347564
1.221630547	0.001487332	0.077913788	3.626650154
0.661741884	165.2129767	0.000306756	1.69182736
0.052894999	0.06766964	0.580262793	0.005090109
0.041888697	4.42235E-05	1744.886784	48.84783336
3.788606565	3.468909246	0.582885625	0.046795837
0.114539047	4.82068E-05	1.322445053	1.507343977
436.6298019	7499.568657	0.000945708	3.685857819
0.001330735	0.001968363	474.0488712	11.15049148
0.011512214	0.038857268	1.641198113	0.028075737
0.001330735	0.001968363	474.0488712	11.15049148
0.015306593	0.009407864	149.0349761	19.59960821
3.15692561	0.002452883	0.308291281	15.47923049
0.01014294	3.160494656	12.87148229	77.13679375
0.002468914	0.1180873	8.471728316	63.00680362
183.1483861	5815.672489	0.002801177	2.049602838
0.006423183	0.003931428	334.3440775	17.83802527
6.984118892	73.52578203	0.001503978	1.614615924
25.52519976	130.2607766	0.001195073	1.697449984
0.002027012	0.017336772	0.211948529	0.016374631
3.274686469	0.00333204	0.213360498	13.13511467
0.226236608	0.017294152	0.023336954	2.39516732
0.316016236	2.045531457	0.367010081	0.074854891
0.746875236	0.000387884	0.292536766	3.788779311
0.061767674	0.000227001	179.669623	125.1487354
0.015728222	0.154436891	377.224167	25.87961891
0.060821428	4.611099918	21.63692304	147.5139897
0.362894251	1.877998091	0.457383979	0.075520477
0.316016236	2.045531457	0.367010081	0.074854891
0.501079343	0.322978926	0.363014997	0.001990076
1.247347248	0.001760422	0.058443279	4.652232647
30.31763146	23.99157816	1.241460402	0.089070754
281.9066776	3745.406887	13.51214763	0.453717892
2.102458265	10.53257088	0.425962207	0.097886341
3.461500066	0.004048342	0.198734244	13.18261355
0.304859982	0.064507488	192.0995554	81.5190276
0.138190095	0.012641654	0.019838774	1.736210611
0.161107569	4.59506E-05	0.565267088	11.71465263
0.02090211	0.000314633	643.8333362	132.0945535
0.262933694	105.2616827	21.03235266	14.42097111
5.00489819	309.5081319	0.000301321	1.028734553
0.068496902	0.181981679	0.184782731	0.014188393
0.325053615	61.68296486	14.21410091	7.374905217
2.236453123	3.636572213	0.039034917	0.260312092
0.156458532	0.002198926	777.0669403	105.2068116
0.425347561	0.005902052	0.068651029	2.857061575
0.11287839	6.52893E-05	0.758019984	7.187752403
16.40975853	109.0300689	0.000626075	1.641540389
0.032939743	0.000262066	768.6384227	122.208206
4.040391019	585.2343531	0.001068904	140.0801919
0.006917794	0.001799944	140.5921368	7.253867067
0.034836814	6.261377421	29.38300027	68.43555496
0.985426743	0.001661006	0.059127781	4.42498482
0.272483469	0.205188331	0.208000966	0.186432026
26.50419671	1763.989088	0.001616566	3.19265588
0.005482018	7.23E-006	4.346184484	3.102020391
0.007629762	0.000193523	470.4203979	78.92325109
0.005926041	0.001204494	201.8240207	15.04408599
0.798908548	0.000399867	0.362954605	13.14669315
0.11262846	0.270250791	0.248254185	0.011698605
0.012348512	0.144264978	413.8394659	27.63697221
0.041849234	0.000149822	413.002433	64.0624108
0.11287839	6.52893E-05	0.758019984	7.187752403
0.001145953	0.001760693	606.1615166	9.597819683
0.11262846	0.270250791	0.248254185	0.011698605
2.71735842	0.003231489	0.117377283	30.32581487
0.005790999	0.008881302	151.8873269	15.68940572
0.041287504	0.146212253	489.4406083	10.85572622
146.5345774	4666.009113	0.001552747	31.95414438
0.039765437	0.272654601	654.4071163	20.50290036
2.102458265	10.53257088	0.425962207	0.097886341
0.087584277	0.000737024	708.1752994	122.8269858
0.098094574	5.95252E-05	0.728236064	3.868317849
0.324571184	0.014348967	190.2828927	94.99100148
0.027464112	0.000446079	640.7322219	197.1367112
0.020236039	2.025688324	4.947918004	50.48835325
1.032318356	0.272852552	0.007402432	1.759625508
0.238577702	71.0829583	29.27740338	8.110391044
0.009180829	2.79E-006	36.95323105	59.0282718
0.020519833	1.171997801	6.69436009	67.78315431
0.443874647	0.166995545	256.9848092	85.32766481
1.58299767	0.001237046	0.257256116	21.09752362
0.28478834	1.216906341	0.001107176	1.941873129
0.027464112	0.000446079	640.7322219	197.1367112
0.018539464	0.001941944	145.138088	5.447361874
0.436285626	0.000314112	0.760379627	5.509586633
0.456580501	306.0899234	0.001802168	258.3419878
3.37653286	4.658584375	0.775580126	0.038967556
0.01582176	1.74668E-05	280.5945178	109.8932596
0.144512595	1.391720477	0.002318255	2.645152528
0.02719085	0.008090972	164.8129523	17.727549
47.64512177	853.2503664	0.000311668	0.720671806
12.26713796	823.5629819	0.001978588	3.767877586
0.411972815	0.978523604	0.005413862	4.119452811
0.021112342	2.564690022	5.945211561	39.38230069
5.464222409	430.4117323	0.000330619	1.215157774
0.001471607	0.010134119	0.509243956	0.026548138
0.121663099	6.57807E-05	0.684133165	5.25799769
0.002272536	0.014063595	0.195651336	0.011536437
0.28478834	1.216906341	0.001107176	1.941873129
20.77360386	276.0277137	0.000868596	3.476119836
9.212282673	804.8007627	0.001011498	1.447167956
10.73008445	244.299926	20.01702453	2.362674374
0.036993272	0.000108212	1609.139191	86.73016599
1.908842275	0.002551026	0.217332587	19.57576054
0.226236608	0.017294152	0.023336954	2.39516732
0.373563782	21.75192169	45.40077357	39.34255878
0.091949166	1.105253284	0.153416615	0.140506975
0.46762013	75.56089176	17.50090293	13.45079731
0.316016236	2.045531457	0.367010081	0.074854891
373.7698884	7408.837398	0.002550925	1.754606897
0.076961501	6.27773E-05	20.35918034	1.567266717
1.173446115	0.000860128	0.207945089	25.78881822
0.044236764	0.096253786	0.511547668	0.015137083
46.183849	3377.013864	0.002530048	2.024836254
0.070829412	0.002747752	1138.873441	95.58180335
2.578702176	1.59071084	1.199768449	0.071364237
0.309573593	66.9893838	31.96463526	11.63849417
0.01278401	0.015860613	1018.17307	34.18132427
0.00522569	0.020686655	1.339767029	0.036448618
9.770251211	317.7988668	6.368777691	2.105133831
0.083117965	0.094551682	0.605318921	0.015835554
0.507884234	340.9982578	0.001671599	153.670068
0.033709662	0.074264314	393.7806153	23.79556388
1.434156953	3.073885611	0.003272766	4.664691509
0.001503414	0.010902054	0.458337683	0.023371591
314.6971607	5615.696638	11.78818331	0.736736157
49.6066736	2854.898158	0.002096883	2.18196555
0.673659598	101.8380205	0.000548014	1.177474596
284.302039	8862.439166	0.00306995	3.099778208
0.09894978	4.03106E-05	16.06162338	3.70515739
0.004790227	9.94E-006	5.412127134	8.424610004
0.014715477	3.36125E-05	217.5730569	128.4077407
0.026213355	0.932239718	21.13799257	85.40699809
5.464222409	430.4117323	0.000330619	1.215157774
0.003123183	0.010215375	0.440579126	0.013916924
0.679897677	69.55957862	58.75272247	17.70409028
0.632456346	125.3723786	10.68262261	7.806165207
0.637378471	0.466648041	0.060528622	0.170508423
1.431648689	0.002548873	0.092895629	2.814774905
0.008106214	0.260003358	281.9931526	31.93116911
0.038990307	0.002263456	237.6205719	5.392346829
0.347366562	45.03820114	67.76818979	18.17924885
3.461500066	0.004048342	0.198734244	13.18261355
0.417322913	81.98838195	12.45641904	11.32780993
0.819964737	436.1155926	0.00191694	253.3433611
0.034093003	0.000412936	799.2494832	108.2805216
3.393964648	0.008090803	0.17180075	56.81649241
7.950795325	19.49867562	2.890161979	0.225050513
0.316952875	0.008158328	252.2496272	123.7599389
0.083117965	0.094551682	0.605318921	0.015835554
0.087755287	0.18798058	0.383325071	0.001851938
0.036850639	0.061718969	474.6889439	22.31244571
0.202223359	1.508092743	0.154926248	0.087568526
0.004402712	7.45066E-05	350.1840299	107.3968962
0.036652396	0.015395297	185.0508167	19.47733483
2.053263253	647.9265535	0.002166224	132.6253078
0.031489578	4.4912E-05	344.2021209	147.1443382
0.004536994	0.11521745	527.7051768	3.834345307
0.427413178	1.067176308	0.005371442	4.120305598
0.206170763	10.45106016	22.68273381	48.1506601
0.927047201	134.9567546	0.000197682	1.530108268
0.00522569	0.020686655	1.339767029	0.036448618
2.014526343	775.4969542	0.002394989	219.0393735
0.522948829	104.5355362	12.90618944	11.2804393
0.031489578	4.4912E-05	344.2021209	147.1443382
0.661741884	165.2129767	0.000306756	1.69182736
0.094208746	0.209130385	0.371420288	0.001051034
0.09065732	1.363920829	0.001964916	3.676307501
0.001523606	0.009754504	0.405453971	0.023428039
0.007705423	0.025527509	1351.200508	13.02595307
1.088772254	0.000969765	0.225754657	22.33093613
0.002294545	0.002117782	94.80494186	16.48857411
1.002407719	190.193655	0.00071229	0.634314379
9.525577424	1051.974825	0.002879077	98.9180355
0.098094574	5.95252E-05	0.728236064	3.868317849
0.071164345	2.52508E-05	27.58869698	50.68428835
20.3221262	1106.386003	0.000328868	0.684284946
0.205836325	3.199006202	0.006455717	14.7404186
0.535890732	110.4001517	10.07095727	9.105657769
0.316952875	0.008158328	252.2496272	123.7599389
222.7169551	6347.931004	0.002270391	7.357566837
2.732116287	0.006336375	0.145807106	46.27452811
197.9126101	5075.731388	0.002178054	4.129393881
0.01582176	1.74668E-05	280.5945178	109.8932596
0.46762013	75.56089176	17.50090293	13.45079731
0.168215626	0.090974783	210.7503354	32.1509306
1.091606482	1.912449617	0.002921361	1.149263453
0.042192945	3.196966373	17.82452294	106.7974084
471.8165945	5199.999295	0.003499016	17.1387662
0.304859982	0.064507488	192.0995554	81.5190276
0.046756254	6.30492E-05	241.4979894	72.65265682
5.804772349	719.0790511	0.000661098	1.358212859
0.121663099	6.57807E-05	0.684133165	5.25799769
9.811133901	383.6172537	0.000538296	0.772973222
0.169369788	0.002516198	588.9265761	132.6321953
2.714790969	235.6465198	9.875020065	7.33825968
0.003601568	0.107697045	17.01262675	30.38231377
0.070829412	0.002747752	1138.873441	95.58180335
3.287359957	462.7536695	0.001732724	402.2886021
0.14415783	0.000126892	1.067869672	3.46394645
0.098095689	3.64737E-05	33.68648652	57.0344463
0.007167903	0.000129189	429.5494981	126.0716421
9.435076108	1027.618897	0.000849493	1.723470325
35.86191656	1800.905517	0.00149668	7.038424503
0.002766176	0.011721409	0.289739767	0.019820076
1.002407719	190.193655	0.00071229	0.634314379
0.970147682	0.001359374	0.050953563	3.400594817
139.9732344	742.7025084	4.270509383	1.117883672
0.916590364	56.94709568	39.26205677	19.77747075
0.012335418	7.15E-006	25.60768345	61.44176244
6.458766159	646.4574474	0.003318017	82.37418074
0.007692805	0.00068964	278.69889	6.014106179
33.57219277	153.008469	1.724227225	0.307825328
127.3715576	4943.551521	0.001594438	33.3686852
0.022514509	0.399130652	580.5686676	13.66266749
0.068204565	1.69865E-05	52.45214614	21.82281037
1.192411839	0.000941608	0.178004914	18.84207619
1.511917253	1.092302902	0.003767554	1.687030995
5.217315651	3.574443819	0.691601936	0.037334246
0.068377467	7.08327E-05	879.2326084	26.68101288
0.008106214	0.260003358	281.9931526	31.93116911
2.112727047	0.003287331	0.119982046	3.221351945
31.03659431	944.7725568	0.003999955	60.82216346
107.9328717	2304.458196	0.001102935	2.173162414
0.018877615	1.3485E-05	10.1307373	1.683096793
49.428662	494.0075725	3.252452635	0.724925398
0.003429612	0.076197753	18.72708588	25.67182186
0.809310105	1.97294861	0.005419347	5.296252735
6.984118892	73.52578203	0.001503978	1.614615924
0.037270781	5.23803E-05	1731.82151	54.15934514
0.007115717	0.000687642	268.8312422	4.543522888
2.112727047	0.003287331	0.119982046	3.221351945
0.012075808	3.57908E-05	7.577555015	10.65148
10.99128413	1236.079859	0.003600646	234.4083594
0.095868452	7.05299E-05	0.939671793	3.965074223
1.450990477	0.001825972	0.30842907	1.699599823
0.65397327	306.7422474	0.000517812	0.717989981
8.763776934	195.1540394	10.20666531	1.650059628
0.119947497	0.002860169	947.836604	102.0384236
0.001523606	0.009754504	0.405453971	0.023428039
0.002939965	0.010202714	453.0663887	19.18208615
0.011512214	0.038857268	1.641198113	0.028075737
0.001693784	0.003171877	715.6145547	10.7438377
0.044128065	0.300690646	340.3446447	8.565210302
0.01582176	1.74668E-05	280.5945178	109.8932596
0.070829412	0.002747752	1138.873441	95.58180335
1.417202449	389.0478334	0.00307693	337.5260784
0.00920472	0.212184651	427.0283814	11.98675575
68.23698851	939.1332761	0.003981362	65.13162021
1.417202449	389.0478334	0.00307693	337.5260784
0.144512595	1.391720477	0.002318255	2.645152528
471.8165945	5199.999295	0.003499016	17.1387662
0.016964989	7.182505459	9.851446498	83.78342461
4.349626169	18.2208339	0.403281305	0.078229656
0.007167903	0.000129189	429.5494981	126.0716421
1.766189897	0.00099957	0.121907141	6.964566942
0.008561796	2.06547E-05	6.711181254	10.13780592
0.41859129	0.177522788	0.905884312	0.036343943
0.020519833	1.171997801	6.69436009	67.78315431
0.026940044	0.061281884	427.8893185	22.39010666
0.237716596	0.019528492	0.025423222	2.109942736
0.004946924	0.018756734	0.370670082	0.011362176
0.011964278	1.28452E-05	143.0566067	136.2258664
19.23133161	861.6967746	0.001352921	2.196253561
0.511192462	0.149905801	166.4126184	66.43054092
146.5345774	4666.009113	0.001552747	31.95414438
11.46445847	137.8093653	1.165265427	0.275675418
0.012904659	1.43324E-05	487.2214812	42.35627642
0.015824466	9.49E-006	10.61787129	1.869757349
0.001628239	0.002114134	92.89104043	16.44947144
0.128425935	0.000219018	310.6916683	66.41205313
75.12272903	3672.944691	0.002118705	7.451579706
12.15405004	103.2963918	0.001183632	1.174091161
2.270690404	0.244289902	0.008142572	1.332684455
0.054303595	0.126646734	0.455994168	0.01695365
0.695239529	0.000403228	0.196298115	2.752048031
0.483672018	0.141344262	210.1321231	40.91702713
1.565944575	867.458445	0.001796871	231.902932
20.65015928	102.8397174	0.000502621	2.247706338
2.096272503	166.1578673	11.69174081	4.129454661
0.098095689	3.64737E-05	33.68648652	57.0344463
12.15405004	103.2963918	0.001183632	1.174091161
0.100783435	0.00029253	1801.058005	62.36005452
0.001884773	0.006048948	0.32404524	0.025631429
0.092301207	3.30797E-05	0.578796011	14.53868457
0.002468914	0.1180873	8.471728316	63.00680362
106.8405735	4658.94759	0.001825324	6.953769062
0.040990453	7.24506E-05	348.9858554	82.06528161
0.002079484	0.014224869	0.325477287	0.016935686
0.002271439	0.004150998	592.0567189	7.93253089
0.110880733	0.00320971	541.3824507	179.5193428
0.01582176	1.74668E-05	280.5945178	109.8932596
0.021431134	0.04434489	373.3192833	35.5557141
0.599531594	125.4810312	0.000254481	1.699122257
0.162992328	1.589879851	0.131676782	0.087841417
0.379746736	298.1332648	0.001770315	189.6071645
0.689370446	0.000310023	0.381171182	13.63699179
0.096449555	0.051752895	1.013481118	0.015105444
0.521458845	0.000414936	0.818595184	5.799286765
2.980115379	3.041400649	0.065710446	0.17329863
1.1624067	0.000704526	0.379892786	11.77058717
0.002138136	0.017175419	0.638345239	0.028081289
0.443874647	0.166995545	256.9848092	85.32766481
0.002709684	0.002474174	244.3623657	5.674372522
1.010400041	0.000601414	0.155841126	3.223320113
2.717153613	322.9331357	0.000162125	1.440555266
0.001523606	0.009754504	0.405453971	0.023428039
1.219096936	0.001356427	0.293452507	1.792607917
0.211878836	0.007239229	0.074225235	2.977615659
6.491173431	48.40765994	0.001439292	1.628285035
0.068204565	1.69865E-05	52.45214614	21.82281037
0.107882803	0.002469014	1011.079516	89.5112907
45.48733845	4048.881914	0.003315977	1.454069095
0.025384767	0.016320172	113.4676481	21.42725705
0.133166728	0.749211522	0.001393009	1.996817111
0.016587419	4.53E-006	6.313761527	4.71396722
0.015398721	2.09844E-05	169.3001815	102.4910036
0.522948829	104.5355362	12.90618944	11.2804393
0.025959277	0.014722803	158.3727631	17.97412734
0.124199517	0.014499917	0.021391688	1.638525956
5.400292514	7.386032368	1.34573805	0.058384563
7.656570375	19.16616666	0.830655169	0.133383712
0.637378471	0.466648041	0.060528622	0.170508423
0.678514582	15.78396457	0.002800544	2.497570209
0.567048962	2.983307961	0.444054326	0.06552249
0.703555056	0.001181427	0.055004101	4.050843112
2.096272503	166.1578673	11.69174081	4.129454661
0.916590364	56.94709568	39.26205677	19.77747075
258.2326739	3970.846083	13.17920944	0.53983902
80.17225408	2920.084524	0.002386477	27.56532932
1.192411839	0.000941608	0.178004914	18.84207619
0.009331509	0.019301847	1326.334393	9.210130447
0.676000576	298.1797178	0.000468562	0.659794737
4.676442113	24.63518376	0.381285619	0.071918882
5.019873665	560.4461118	0.000158593	1.254188262
0.006244889	0.12739132	806.0325175	29.11730431
0.315291142	0.001891734	0.211174234	2.521832103
292.3049394	3430.270021	15.80060669	0.469511066
0.021112342	2.564690022	5.945211561	39.38230069
0.37285337	0.004013832	0.15250573	3.336303094
0.083836658	4.78437E-05	0.749948731	2.854285876
2.815331633	0.004614155	0.116887982	28.68544648
0.038610251	6.153695021	30.77650977	92.30385321
0.025384767	0.016320172	113.4676481	21.42725705
2.919107441	0.007215323	0.118243892	35.58005166
0.833519154	0.000515861	0.162673539	2.538493839
3.927519802	15.73961012	0.393928377	0.080860724
0.015728222	0.154436891	377.224167	25.87961891
0.008644577	0.000558247	787.4966226	135.8301787
0.468365507	3.308147448	0.00106267	0.607655667
0.007575695	0.003758486	157.7530551	28.30212774
0.697446972	2.152335481	0.04555754	0.106741986
0.006522211	0.000257915	347.3400597	118.5393659
0.028871175	1.665040653	4.484285853	45.87337673
12.15405004	103.2963918	0.001183632	1.174091161
0.181558587	0.002271365	775.3374039	106.4245488
0.709012284	3.38525184	0.077784881	0.097248549
1.088772254	0.000969765	0.225754657	22.33093613
0.001461427	0.006332444	0.439381464	0.033260776
0.709012284	3.38525184	0.077784881	0.097248549
0.039765437	0.272654601	654.4071163	20.50290036
0.029611207	0.033746162	1.669390913	0.018629196
0.079722885	2.77983E-05	8.850926323	2.471562934
0.669447742	0.000545136	0.641691209	5.652392517
0.021431134	0.04434489	373.3192833	35.5557141
0.007692805	0.00068964	278.69889	6.014106179
0.004946924	0.018756734	0.370670082	0.011362176
0.013862107	3.488607828	9.465681028	85.58406015
0.285823918	1.490685224	0.11774034	0.036282409
0.102448243	0.002147129	199.1427398	66.55134939
0.009180829	2.79E-006	36.95323105	59.0282718
0.008925969	1.69879E-05	11.55069762	15.38219503
0.041888697	4.42235E-05	1744.886784	48.84783336
294.6626772	4445.252805	0.003542526	23.78411598
1.084785366	0.132658106	0.012935257	1.960857043
1.761204399	0.002941089	0.089157135	3.936325052
0.00374724	0.008265496	2462.394342	37.98018638
0.316952875	0.008158328	252.2496272	123.7599389
2.096272503	166.1578673	11.69174081	4.129454661
0.034093003	0.000412936	799.2494832	108.2805216
0.095868452	7.05299E-05	0.939671793	3.965074223
0.10632743	0.278808289	583.1718153	9.161536082
0.809310105	1.97294861	0.005419347	5.296252735
27.06786259	1060.783776	0.000356571	0.525145122
9.875116271	91.67889382	0.000893857	1.352065571
0.005218685	0.001148181	154.7798026	11.24056939
0.138190095	0.012641654	0.019838774	1.736210611
0.001349192	0.008133246	0.603802568	0.025836429
0.417322913	81.98838195	12.45641904	11.32780993
6.984118892	73.52578203	0.001503978	1.614615924
0.016924891	0.345915847	486.6633792	18.11386837
0.798908548	0.000399867	0.362954605	13.14669315
0.005713171	0.158432298	41.33685985	33.79136747
0.027464112	0.000446079	640.7322219	197.1367112
0.161107569	4.59506E-05	0.565267088	11.71465263
5.464222409	430.4117323	0.000330619	1.215157774
0.003429612	0.076197753	18.72708588	25.67182186
0.0432972	3.927041863	8.855419548	54.00504871
1.431648689	0.002548873	0.092895629	2.814774905
53.61298278	810.8033683	0.000513105	0.770945003
0.012335418	7.15E-006	25.60768345	61.44176244
0.315291142	0.001891734	0.211174234	2.521832103
0.068204565	1.69865E-05	52.45214614	21.82281037
0.181558587	0.002271365	775.3374039	106.4245488
0.008416894	0.001091509	142.8543907	14.76105372
81.49940798	653.1378494	3.96799318	0.948813694
0.149992282	2.55746E-05	0.768172487	12.29574705
0.142872593	3.05201E-05	0.907371067	6.596540094
0.006819889	0.007152894	405.9291284	15.73661997
0.039765437	0.272654601	654.4071163	20.50290036
0.669447742	0.000545136	0.641691209	5.652392517
0.01221672	0.179757593	450.1850016	13.82771678
0.009322033	0.003155991	213.6029451	28.79376723
0.020231739	0.015257452	1044.795311	39.09046962
0.095868452	7.05299E-05	0.939671793	3.965074223
0.001589798	0.01345683	0.488895816	0.023096691
6.411056363	229.7149636	14.72393676	3.408830352
10.99128413	1236.079859	0.003600646	234.4083594
35.86191656	1800.905517	0.00149668	7.038424503
2.578702176	1.59071084	1.199768449	0.071364237
0.405423514	0.000147196	0.978436939	7.144274081
1.517008065	0.67124264	0.004080322	3.066987678
0.123543889	4.24997E-05	0.56869109	15.05061628
0.032939743	0.000262066	768.6384227	122.208206
0.678514582	15.78396457	0.002800544	2.497570209
0.005060633	0.068355692	17.72753077	25.63203389
0.237716596	0.019528492	0.025423222	2.109942736
0.076961501	6.27773E-05	20.35918034	1.567266717
0.013651459	1.46688E-05	422.9631002	40.98104145
0.042360784	0.190254689	0.102561576	0.025090553
0.124199517	0.014499917	0.021391688	1.638525956
10.73008445	244.299926	20.01702453	2.362674374
1.500045217	0.004104709	0.282600544	1.935979503
1.818933663	0.001705369	0.216578288	24.99560042
3.384645283	16.53128798	0.270304033	0.073848953
1.221630547	0.001487332	0.077913788	3.626650154
0.035476944	0.075548379	0.572260005	0.003051376
0.028871175	1.665040653	4.484285853	45.87337673
0.015306593	0.009407864	149.0349761	19.59960821
0.46762013	75.56089176	17.50090293	13.45079731
1.149924558	0.000916376	0.282529864	4.828102683
1.088772254	0.000969765	0.225754657	22.33093613
9.811133901	383.6172537	0.000538296	0.772973222
0.492183633	69.27131944	32.03540419	10.2867722
0.935187609	174.4088432	0.0002033	1.560749707
13.09599607	492.0103119	0.000633811	0.812958924
0.026940044	0.061281884	427.8893185	22.39010666
4.225876931	268.5853347	0.0002144	1.396299352
0.001523606	0.009754504	0.405453971	0.023428039
0.643293905	2.473370042	0.101138084	0.033686612
0.006690308	0.002701818	322.1790026	18.34381328
0.033709662	0.074264314	393.7806153	23.79556388
7.922831605	35.72508914	2.330845274	0.195502065
0.003413291	0.004051606	346.868353	6.394338431
0.001114658	0.129568467	15.57654296	239.7938448
0.024058636	0.05006915	382.3556422	36.40478908
0.008469927	0.000702138	229.0336166	8.012104272
0.014795306	3.60534E-05	397.5848909	100.9030296
0.011363873	0.003977408	187.0192523	31.1166359
0.033709662	0.074264314	393.7806153	23.79556388
0.271602174	0.007377891	270.5125465	122.1107361
0.037270781	5.23803E-05	1731.82151	54.15934514
0.008252667	3.03E-006	4.582029437	4.09701466
0.953754564	0.004018169	0.210907413	3.420372109
0.262933694	105.2616827	21.03235266	14.42097111
0.087755287	0.18798058	0.383325071	0.001851938
0.00781775	0.000151669	428.0574696	84.68770642
0.001719443	0.014408062	0.788975004	0.040276984
12.26713796	823.5629819	0.001978588	3.767877586
53.61298278	810.8033683	0.000513105	0.770945003
0.262933694	105.2616827	21.03235266	14.42097111
0.123879684	0.000228186	344.7609901	75.31851034
7.922831605	35.72508914	2.330845274	0.195502065
53.61298278	810.8033683	0.000513105	0.770945003
0.427413178	1.067176308	0.005371442	4.120305598
59.82966942	363.7979708	3.637510871	0.959790976
0.172957033	0.189747695	472.9800779	38.71820266
0.035915885	3.704E-05	1428.127266	50.06696862
146.5345774	4666.009113	0.001552747	31.95414438
6.984118892	73.52578203	0.001503978	1.614615924
0.002406874	0.003349766	286.772349	10.83999924
0.697446972	2.152335481	0.04555754	0.106741986
0.169369788	0.002516198	588.9265761	132.6321953
0.142872593	3.05201E-05	0.907371067	6.596540094
0.119947497	0.002860169	947.836604	102.0384236
0.001709979	0.012145538	0.217365671	0.015147088
0.567048962	2.983307961	0.444054326	0.06552249
0.086575986	0.206656129	0.368464002	0.001591198
4.349626169	18.2208339	0.403281305	0.078229656
0.040670775	6.72237E-05	1018.275077	46.55851873
0.005542271	0.002657103	316.1257971	20.37809876
0.105019095	0.393208404	447.6016276	9.924984632
0.094208746	0.209130385	0.371420288	0.001051034
0.104372998	1.84907E-05	1.255798136	3.445140774
20.99909641	573.603268	0.000580257	0.65755064
1.818933663	0.001705369	0.216578288	24.99560042
0.008106214	0.260003358	281.9931526	31.93116911
0.014014383	6.54E-006	10.01623001	1.465738772
1.192411839	0.000941608	0.178004914	18.84207619
0.241196651	163.5110714	0.000482307	0.703320174
49.6066736	2854.898158	0.002096883	2.18196555
47.64512177	853.2503664	0.000311668	0.720671806
1.002885401	0.000670508	0.101820222	8.132331115
75.61660617	1552.016922	0.003251846	30.07376596
